zipcode,filedate,totaleviction
10012,2022-02-24,9
10012,2022-02-25,14
10012,2022-02-28,1
10012,2022-03-01,4
10012,2022-03-08,2
10012,2022-03-09,11
10012,2022-03-10,3
10012,2022-03-15,3
10012,2022-03-17,3
10012,2022-03-28,2
10012,2022-03-30,9
10012,2022-04-04,9
10012,2022-04-06,5
10012,2022-04-07,4
10012,2022-04-14,9
10012,2022-04-18,5
10012,2022-04-20,8
10012,2022-04-22,3
10012,2022-04-28,2
10012,2022-04-29,1
10012,2022-05-02,16
10012,2022-05-03,1
10012,2022-05-05,4
10012,2022-05-06,2
10012,2022-05-10,8
10012,2022-05-11,4
10012,2022-05-12,3
10012,2022-05-13,2
10012,2022-05-17,7
10012,2022-05-18,3
10012,2022-05-23,6
10012,2022-05-25,5
10012,2022-05-31,10
10012,2022-06-02,10
10012,2022-06-06,8
10012,2022-06-07,4
10012,2022-06-08,6
10012,2022-06-09,3
10012,2022-06-17,3
10012,2022-06-23,4
10012,2022-06-28,4
10012,2022-06-29,5
10012,2022-07-01,3
10012,2022-07-05,5
10012,2022-07-08,3
10012,2022-07-11,3
10012,2022-07-12,2
10012,2022-07-13,5
10012,2022-07-14,6
10012,2022-07-18,6
10012,2022-07-20,1
10012,2022-07-26,1
10012,2022-07-27,1
10012,2022-07-28,3
10012,2022-08-01,3
10012,2022-08-04,3
10012,2022-08-05,1
10012,2022-08-08,1
10012,2022-08-10,2
10012,2022-08-11,2
10012,2022-08-17,2
10012,2022-08-24,4
10012,2022-08-30,2
10012,2022-08-31,2
10012,2022-09-01,1
10012,2022-09-06,2
10012,2022-09-08,2
10012,2022-09-09,1
10012,2022-09-12,3
10012,2022-09-13,1
10012,2022-09-14,1
10012-4175,2020-10-05,1
10013,2016-01-04,3
10013,2016-01-05,6
10013,2016-01-07,3
10013,2016-01-08,1
10013,2016-01-11,3
10013,2016-01-12,2
10013,2016-01-14,2
10013,2016-01-19,2
10013,2016-01-21,1
10013,2016-01-22,1
10013,2016-01-27,3
10013,2016-02-01,3
10013,2016-02-02,1
10013,2016-02-04,10
10013,2016-02-05,1
10013,2016-02-08,1
10013,2016-02-09,1
10013,2016-02-10,2
10013,2016-02-11,6
10013,2016-02-16,2
10013,2016-02-17,3
10013,2016-02-18,2
10013,2016-02-19,3
10013,2016-02-22,1
10013,2016-02-23,2
10013,2016-02-25,1
10013,2016-02-29,1
10013,2016-03-01,4
10013,2016-03-02,2
10013,2016-03-04,1
10013,2016-03-07,1
10013,2016-03-08,2
10013,2016-03-09,4
10013,2016-03-10,2
10013,2016-03-14,1
10013,2016-03-15,1
10013,2016-03-18,3
10013,2016-03-21,2
10013,2016-03-22,5
10013,2016-03-24,5
10013,2016-03-29,2
10013,2016-03-30,1
10013,2016-04-01,7
10013,2016-04-05,2
10013,2016-04-08,2
10013,2016-04-11,1
10013,2016-04-12,2
10013,2016-04-13,2
10013,2016-04-14,1
10013,2016-04-15,2
10013,2016-04-18,2
10013,2016-04-20,1
10013,2016-04-21,3
10013,2016-04-22,5
10013,2016-04-26,2
10013,2016-05-02,1
10013,2016-05-03,3
10013,2016-05-04,2
10013,2016-05-05,1
10013,2016-05-06,2
10013,2016-05-10,2
10013,2016-05-12,4
10013,2016-05-17,1
10013,2016-05-18,1
10013,2016-05-19,2
10013,2016-05-20,3
10013,2016-05-24,2
10013,2016-05-26,1
10013,2016-05-27,1
10013,2016-05-31,1
10013,2016-06-01,3
10013,2016-06-02,1
10013,2016-06-07,2
10013,2016-06-08,5
10013,2016-06-09,9
10013,2016-06-13,1
10013,2016-06-14,2
10013,2016-06-15,5
10013,2016-06-16,2
10013,2016-06-21,2
10013,2016-06-22,5
10013,2016-06-23,1
10013,2016-06-24,3
10013,2016-06-27,1
10013,2016-06-28,1
10013,2016-07-01,2
10013,2016-07-06,1
10013,2016-07-11,1
10013,2016-07-12,6
10013,2016-07-13,1
10013,2016-07-18,2
10013,2016-07-19,2
10013,2016-07-21,1
10013,2016-07-22,2
10013,2016-07-25,2
10013,2016-07-26,1
10013,2016-07-28,2
10013,2016-07-29,9
10013,2016-08-01,2
10013,2016-08-02,5
10013,2016-08-03,1
10013,2016-08-04,2
10013,2016-08-05,2
10013,2016-08-08,2
10013,2016-08-09,1
10013,2016-08-11,5
10013,2016-08-16,2
10013,2016-08-17,1
10013,2016-08-19,2
10013,2016-08-23,1
10013,2016-08-29,1
10013,2016-08-30,2
10013,2016-09-01,1
10013,2016-09-02,7
10013,2016-09-06,1
10013,2016-09-07,1
10013,2016-09-09,4
10013,2016-09-14,3
10013,2016-09-16,2
10013,2016-09-19,2
10013,2016-09-21,1
10013,2016-09-23,5
10013,2016-09-27,1
10013,2016-09-28,1
10013,2016-09-29,2
10013,2016-10-03,3
10013,2016-10-04,3
10013,2016-10-05,3
10013,2016-10-06,2
10013,2016-10-07,1
10013,2016-10-11,1
10013,2016-10-12,1
10013,2016-10-13,2
10013,2016-10-14,1
10013,2016-10-17,3
10013,2016-10-19,4
10013,2016-10-20,3
10013,2016-10-21,3
10013,2016-10-24,2
10013,2016-10-25,2
10013,2016-11-01,1
10013,2016-11-02,1
10013,2016-11-03,2
10013,2016-11-04,1
10013,2016-11-07,1
10013,2016-11-09,6
10013,2016-11-14,1
10013,2016-11-15,3
10013,2016-11-17,1
10013,2016-11-18,2
10013,2016-11-21,3
10013,2016-11-29,2
10013,2016-11-30,1
10013,2016-12-01,5
10013,2016-12-02,2
10013,2016-12-06,4
10013,2016-12-08,6
10013,2016-12-09,1
10013,2016-12-12,1
10013,2016-12-14,4
10013,2016-12-15,1
10013,2016-12-16,2
10013,2016-12-21,1
10013,2016-12-28,1
10013,2016-12-30,1
10013,2017-01-03,7
10013,2017-01-04,1
10013,2017-01-05,6
10013,2017-01-06,1
10013,2017-01-09,1
10013,2017-01-12,2
10013,2017-01-13,3
10013,2017-01-20,2
10013,2017-01-23,7
10013,2017-01-24,1
10013,2017-01-25,6
10013,2017-01-26,1
10013,2017-01-30,3
10013,2017-01-31,2
10013,2017-02-01,10
10013,2017-02-02,1
10013,2017-02-03,2
10013,2017-02-06,1
10013,2017-02-07,1
10013,2017-02-08,1
10013,2017-02-10,3
10013,2017-02-14,7
10013,2017-02-15,3
10013,2017-02-17,3
10013,2017-02-23,1
10013,2017-02-24,3
10013,2017-02-28,1
10013,2017-03-01,2
10013,2017-03-02,2
10013,2017-03-03,2
10013,2017-03-08,1
10013,2017-03-09,3
10013,2017-03-10,2
10013,2017-03-13,2
10013,2017-03-16,1
10013,2017-03-20,1
10013,2017-03-21,2
10013,2017-03-22,1
10013,2017-03-23,2
10013,2017-03-24,2
10013,2017-03-27,1
10013,2017-03-28,3
10013,2017-03-29,2
10013,2017-03-30,1
10013,2017-03-31,3
10013,2017-04-03,1
10013,2017-04-04,2
10013,2017-04-05,3
10013,2017-04-06,3
10013,2017-04-07,1
10013,2017-04-10,2
10013,2017-04-11,1
10013,2017-04-13,1
10013,2017-04-18,1
10013,2017-04-19,1
10013,2017-04-24,5
10013,2017-04-27,2
10013,2017-05-02,2
10013,2017-05-03,1
10013,2017-05-04,7
10013,2017-05-10,1
10013,2017-05-15,1
10013,2017-05-16,1
10013,2017-05-17,1
10013,2017-05-18,1
10013,2017-05-24,2
10013,2017-05-30,7
10013,2017-05-31,2
10013,2017-06-01,2
10013,2017-06-02,2
10013,2017-06-05,2
10013,2017-06-06,3
10013,2017-06-07,1
10013,2017-06-08,1
10013,2017-06-09,3
10013,2017-06-13,2
10013,2017-06-15,2
10013,2017-06-19,1
10013,2017-06-20,1
10013,2017-06-23,2
10013,2017-06-26,2
10013,2017-06-29,3
10013,2017-06-30,2
10013,2017-07-05,1
10013,2017-07-06,2
10013,2017-07-07,2
10013,2017-07-10,1
10013,2017-07-11,2
10013,2017-07-12,1
10013,2017-07-13,1
10013,2017-07-14,3
10013,2017-07-18,1
10013,2017-07-19,5
10013,2017-07-21,3
10013,2017-07-24,1
10013,2017-07-25,2
10013,2017-07-26,2
10013,2017-07-27,6
10013,2017-07-28,2
10013,2017-07-31,1
10013,2017-08-01,2
10013,2017-08-02,2
10013,2017-08-03,1
10013,2017-08-04,2
10013,2017-08-07,3
10013,2017-08-08,3
10013,2017-08-09,2
10013,2017-08-14,4
10013,2017-08-15,1
10013,2017-08-18,2
10013,2017-08-21,1
10013,2017-08-23,3
10013,2017-08-24,1
10013,2017-08-25,5
10013,2017-08-29,1
10013,2017-08-30,1
10013,2017-09-01,4
10013,2017-09-05,1
10013,2017-09-06,1
10013,2017-09-07,2
10013,2017-09-08,2
10013,2017-09-11,6
10013,2017-09-12,4
10013,2017-09-14,3
10013,2017-09-18,2
10013,2017-09-20,2
10013,2017-09-21,2
10013,2017-09-25,8
10013,2017-10-02,1
10013,2017-10-03,1
10013,2017-10-04,2
10013,2017-10-05,5
10013,2017-10-06,1
10013,2017-10-11,1
10013,2017-10-12,4
10013,2017-10-13,2
10013,2017-10-16,1
10013,2017-10-18,1
10013,2017-10-24,1
10013,2017-10-25,3
10013,2017-10-30,2
10013,2017-10-31,2
10013,2017-11-02,1
10013,2017-11-03,1
10013,2017-11-06,3
10013,2017-11-08,1
10013,2017-11-09,2
10013,2017-11-13,3
10013,2017-11-14,1
10013,2017-11-15,1
10013,2017-11-16,2
10013,2017-11-22,8
10013,2017-11-24,1
10013,2017-11-28,1
10013,2017-11-29,1
10013,2017-12-04,4
10013,2017-12-05,2
10013,2017-12-06,1
10013,2017-12-07,1
10013,2017-12-08,1
10013,2017-12-11,2
10013,2017-12-13,2
10013,2017-12-15,1
10013,2017-12-18,1
10013,2017-12-19,1
10013,2017-12-20,1
10013,2017-12-21,1
10013,2017-12-28,1
10013,2017-12-29,8
10013,2018-01-04,1
10013,2018-01-05,3
10013,2018-01-09,2
10013,2018-01-11,1
10013,2018-01-12,1
10013,2018-01-16,3
10013,2018-01-19,4
10013,2018-01-22,1
10013,2018-01-23,2
10013,2018-01-24,1
10013,2018-01-26,9
10013,2018-01-29,1
10013,2018-01-30,3
10013,2018-01-31,1
10013,2018-02-01,4
10013,2018-02-02,1
10013,2018-02-05,4
10013,2018-02-06,1
10013,2018-02-07,1
10013,2018-02-08,2
10013,2018-02-09,1
10013,2018-02-13,2
10013,2018-02-16,1
10013,2018-02-21,3
10013,2018-02-22,1
10013,2018-02-27,9
10013,2018-03-01,1
10013,2018-03-02,1
10013,2018-03-05,1
10013,2018-03-06,2
10013,2018-03-08,4
10013,2018-03-09,1
10013,2018-03-12,2
10013,2018-03-13,2
10013,2018-03-16,1
10013,2018-03-22,1
10013,2018-03-26,1
10013,2018-03-28,2
10013,2018-03-29,2
10013,2018-04-02,4
10013,2018-04-03,1
10013,2018-04-04,1
10013,2018-04-05,3
10013,2018-04-06,1
10013,2018-04-10,2
10013,2018-04-12,1
10013,2018-04-13,3
10013,2018-04-16,1
10013,2018-04-19,2
10013,2018-04-20,5
10013,2018-04-23,1
10013,2018-04-24,7
10013,2018-04-25,1
10013,2018-04-26,3
10013,2018-04-27,2
10013,2018-05-01,4
10013,2018-05-02,1
10013,2018-05-03,2
10013,2018-05-08,1
10013,2018-05-10,2
10013,2018-05-11,2
10013,2018-05-15,1
10013,2018-05-16,1
10013,2018-05-17,2
10013,2018-05-18,3
10013,2018-05-21,1
10013,2018-05-22,1
10013,2018-05-23,2
10013,2018-05-24,1
10013,2018-05-25,2
10013,2018-05-29,6
10013,2018-06-01,4
10013,2018-06-06,2
10013,2018-06-11,3
10013,2018-06-13,4
10013,2018-06-15,1
10013,2018-06-19,2
10013,2018-06-20,1
10013,2018-06-21,1
10013,2018-06-26,3
10013,2018-06-28,5
10013,2018-06-29,2
10013,2018-07-03,2
10013,2018-07-05,1
10013,2018-07-11,3
10013,2018-07-12,2
10013,2018-07-13,1
10013,2018-07-17,1
10013,2018-07-18,4
10013,2018-07-19,2
10013,2018-07-20,4
10013,2018-07-24,1
10013,2018-07-26,2
10013,2018-07-30,1
10013,2018-07-31,1
10013,2018-08-03,1
10013,2018-08-06,2
10013,2018-08-07,2
10013,2018-08-08,2
10013,2018-08-09,1
10013,2018-08-10,1
10013,2018-08-14,1
10013,2018-08-15,2
10013,2018-08-16,2
10013,2018-08-20,3
10013,2018-08-21,2
10013,2018-08-23,2
10013,2018-08-28,2
10013,2018-08-29,2
10013,2018-08-30,1
10013,2018-09-05,1
10013,2018-09-06,1
10013,2018-09-07,1
10013,2018-09-14,2
10013,2018-09-17,1
10013,2018-09-18,2
10013,2018-09-20,1
10013,2018-09-21,4
10013,2018-09-26,1
10013,2018-09-28,1
10013,2018-10-01,3
10013,2018-10-02,1
10013,2018-10-03,4
10013,2018-10-04,1
10013,2018-10-09,1
10013,2018-10-10,3
10013,2018-10-12,1
10013,2018-10-16,3
10013,2018-10-17,1
10013,2018-10-18,2
10013,2018-10-19,3
10013,2018-10-24,7
10013,2018-10-29,1
10013,2018-10-30,1
10013,2018-10-31,1
10013,2018-11-02,2
10013,2018-11-05,1
10013,2018-11-07,3
10013,2018-11-08,5
10013,2018-11-13,2
10013,2018-11-15,4
10013,2018-11-16,1
10013,2018-11-23,1
10013,2018-11-26,6
10013,2018-11-28,1
10013,2018-11-30,3
10013,2018-12-04,1
10013,2018-12-05,2
10013,2018-12-17,1
10013,2018-12-18,1
10013,2018-12-19,1
10013,2018-12-21,1
10013,2018-12-26,2
10013,2019-01-02,1
10013,2019-01-03,1
10013,2019-01-04,3
10013,2019-01-07,4
10013,2019-01-09,2
10013,2019-01-14,2
10013,2019-01-15,1
10013,2019-01-16,1
10013,2019-01-22,3
10013,2019-01-24,1
10013,2019-01-25,6
10013,2019-01-28,4
10013,2019-01-30,2
10013,2019-01-31,1
10013,2019-02-04,2
10013,2019-02-06,7
10013,2019-02-08,1
10013,2019-02-11,3
10013,2019-02-14,2
10013,2019-02-19,2
10013,2019-02-20,2
10013,2019-02-22,1
10013,2019-02-25,1
10013,2019-02-26,1
10013,2019-02-27,2
10013,2019-02-28,1
10013,2019-03-01,4
10013,2019-03-04,2
10013,2019-03-11,1
10013,2019-03-13,4
10013,2019-03-18,4
10013,2019-03-20,1
10013,2019-03-25,1
10013,2019-03-27,4
10013,2019-04-01,6
10013,2019-04-02,3
10013,2019-04-03,1
10013,2019-04-04,2
10013,2019-04-05,1
10013,2019-04-09,2
10013,2019-04-12,4
10013,2019-04-16,2
10013,2019-04-17,1
10013,2019-04-19,8
10013,2019-04-22,1
10013,2019-04-25,1
10013,2019-04-26,1
10013,2019-05-01,2
10013,2019-05-02,1
10013,2019-05-03,2
10013,2019-05-06,1
10013,2019-05-07,3
10013,2019-05-08,2
10013,2019-05-09,1
10013,2019-05-14,1
10013,2019-05-16,2
10013,2019-05-17,3
10013,2019-05-20,2
10013,2019-05-22,1
10013,2019-05-30,1
10013,2019-05-31,1
10013,2019-06-03,1
10013,2019-06-04,9
10013,2019-06-05,1
10013,2019-06-06,2
10013,2019-06-07,3
10013,2019-06-10,1
10013,2019-06-14,1
10013,2019-06-17,2
10013,2019-06-21,3
10013,2019-06-25,3
10013,2019-07-01,1
10013,2019-07-05,1
10013,2019-07-08,1
10013,2019-07-10,1
10013,2019-07-11,1
10013,2019-07-12,1
10013,2019-07-16,1
10013,2019-07-17,1
10013,2019-07-18,1
10013,2019-07-23,1
10013,2019-07-24,1
10013,2019-07-25,3
10013,2019-07-26,1
10013,2019-07-30,2
10013,2019-07-31,1
10013,2019-08-05,2
10013,2019-08-06,7
10013,2019-08-07,1
10013,2019-08-08,3
10013,2019-08-09,2
10013,2019-08-14,1
10013,2019-08-15,10
10013,2019-08-20,2
10013,2019-08-23,2
10013,2019-08-26,1
10013,2019-08-27,1
10013,2019-08-28,1
10013,2019-09-03,2
10013,2019-09-11,2
10013,2019-09-12,1
10013,2019-09-13,1
10013,2019-09-16,1
10013,2019-09-18,5
10013,2019-09-19,1
10013,2019-09-23,1
10013,2019-09-24,1
10013,2019-09-25,1
10013,2019-09-26,1
10013,2019-09-30,2
10013,2019-10-02,2
10013,2019-10-03,1
10013,2019-10-04,1
10013,2019-10-07,1
10013,2019-10-10,1
10013,2019-10-16,1
10013,2019-10-18,1
10013,2019-10-24,1
10013,2019-10-25,1
10013,2019-10-28,1
10013,2019-10-31,1
10013,2019-11-04,1
10013,2019-11-06,1
10013,2019-11-07,3
10013,2019-11-08,2
10013,2019-11-13,4
10013,2019-11-14,3
10013,2019-11-15,1
10013,2019-11-18,1
10013,2019-11-19,1
10013,2019-11-20,1
10013,2019-11-22,1
10013,2019-11-25,1
10013,2019-11-26,1
10013,2019-11-27,1
10013,2019-12-02,1
10013,2019-12-03,6
10013,2019-12-04,1
10013,2019-12-05,1
10013,2019-12-06,2
10013,2019-12-09,2
10013,2019-12-13,1
10013,2019-12-23,2
10013,2020-01-02,1
10013,2020-01-07,1
10013,2020-01-09,2
10013,2020-01-13,5
10013,2020-01-14,1
10013,2020-01-21,1
10013,2020-01-22,2
10013,2020-01-24,1
10013,2020-02-03,9
10013,2020-02-05,2
10013,2020-02-06,6
10013,2020-02-07,2
10013,2020-02-11,1
10013,2020-02-13,1
10013,2020-02-18,3
10013,2020-02-19,2
10013,2020-02-21,1
10013,2020-02-24,1
10013,2020-03-04,1
10013,2020-03-05,2
10013,2020-03-06,4
10013,2020-03-10,1
10013,2020-03-11,3
10013,2020-03-12,2
10013,2020-03-16,3
10013,2020-07-14,1
10013,2020-07-21,1
10013,2020-07-27,3
10013,2020-07-29,3
10013,2020-08-06,2
10013,2020-08-07,1
10013,2020-08-13,8
10013,2020-08-14,5
10013,2020-08-17,1
10013,2020-08-19,6
10013,2020-08-20,1
10013,2020-08-24,7
10013,2020-08-28,1
10013,2020-09-01,2
10013,2020-09-03,2
10013,2020-09-15,1
10013,2020-09-16,1
10013,2020-09-18,1
10013,2020-09-21,2
10013,2020-09-23,1
10013,2020-10-01,1
10013,2020-10-05,1
10013,2020-10-09,1
10013,2020-10-13,1
10013,2020-10-14,3
10013,2020-10-15,3
10013,2020-10-26,1
10013,2020-11-02,3
10013,2020-11-03,1
10013,2020-11-05,1
10013,2020-11-06,1
10013,2020-11-10,1
10013,2020-11-12,12
10013,2020-11-13,1
10013,2020-11-17,5
10013,2020-11-30,1
10013,2020-12-02,1
10013,2020-12-07,3
10013,2020-12-14,1
10013,2020-12-15,1
10013,2020-12-21,1
10013,2020-12-29,1
10013,2021-02-19,1
10013,2021-04-12,1
10013,2021-04-15,4
10013,2021-04-27,4
10013,2021-04-28,12
10013,2021-04-30,5
10013,2021-05-04,1
10013,2021-05-14,1
10013,2021-05-20,6
10013,2021-05-25,2
10013,2021-06-10,8
10013,2021-06-14,4
10013,2021-06-17,4
10013,2021-06-20,10
10013,2021-06-23,1
10013,2021-06-24,5
10013,2021-06-28,9
10013,2021-07-06,1
10013,2021-07-08,7
10013,2021-07-19,2
10013,2021-07-21,1
10013,2021-08-06,3
10013,2021-08-09,1
10013,2021-08-13,1
10013,2021-08-17,1
10013,2021-08-19,1
10013,2021-08-20,12
10013,2021-08-27,1
10013,2021-09-01,1
10013,2021-09-14,1
10013,2021-09-20,1
10013,2021-09-23,1
10013,2021-09-24,1
10013,2021-09-27,4
10013,2021-09-28,2
10013,2021-09-29,6
10013,2021-09-30,1
10013,2021-10-07,1
10013,2021-10-08,1
10013,2021-10-18,9
10013,2021-10-19,2
10013,2021-10-22,6
10013,2021-10-25,3
10013,2021-11-01,1
10013,2021-11-03,2
10013,2021-11-08,2
10013,2021-11-10,2
10013,2021-11-16,1
10013,2021-11-18,6
10013,2021-11-19,8
10013,2021-11-22,5
10013,2021-11-23,8
10013,2021-11-29,1
10013,2021-11-30,3
10013,2021-12-22,4
10013,2021-12-28,1
10013,2022-01-03,1
10013,2022-01-11,4
10013,2022-01-12,4
10013,2022-01-18,4
10013,2022-01-19,2
10013,2022-01-21,3
10013,2022-01-24,4
10013,2022-01-25,1
10013,2022-01-27,1
10013,2022-01-31,1
10013,2022-02-01,1
10013,2022-02-07,3
10013,2022-02-10,12
10013,2022-02-11,4
10013,2022-02-15,1
10013,2022-02-17,1
10013,2022-02-18,3
10013,2022-02-22,20
10013,2022-02-23,1
10013,2022-03-01,5
10013,2022-03-02,8
10013,2022-03-03,5
10013,2022-03-04,8
10013,2022-03-07,6
10013,2022-03-09,12
10013,2022-03-11,3
10013,2022-03-14,14
10013,2022-03-16,6
10013,2022-03-17,6
10013,2022-03-18,2
10013,2022-03-22,3
10013,2022-03-25,8
10013,2022-03-31,3
10013,2022-04-01,18
10013,2022-04-04,5
10013,2022-04-06,9
10013,2022-04-07,1
10013,2022-04-08,1
10013,2022-04-12,3
10013,2022-04-13,2
10013,2022-04-15,7
10013,2022-04-18,1
10013,2022-04-25,9
10013,2022-04-26,4
10013,2022-04-27,5
10013,2022-04-28,12
10013,2022-05-03,2
10013,2022-05-04,6
10013,2022-05-05,3
10013,2022-05-08,7
10013,2022-05-09,4
10013,2022-05-10,3
10013,2022-05-11,9
10013,2022-05-13,8
10013,2022-05-16,2
10013,2022-05-18,5
10013,2022-05-19,2
10013,2022-05-20,20
10013,2022-05-23,6
10013,2022-05-25,6
10013,2022-06-01,6
10013,2022-06-03,5
10013,2022-06-06,6
10013,2022-06-08,5
10013,2022-06-22,3
10013,2022-06-24,10
10013,2022-06-30,5
10013,2022-07-01,5
10013,2022-07-05,3
10013,2022-07-06,9
10013,2022-07-07,3
10013,2022-07-08,5
10013,2022-07-11,3
10013,2022-07-14,6
10013,2022-07-15,4
10013,2022-07-18,1
10013,2022-07-19,6
10013,2022-07-20,14
10013,2022-07-27,3
10013,2022-07-28,1
10013,2022-07-29,1
10013,2022-08-02,3
10013,2022-08-16,1
10013,2022-08-23,1
10013,2022-08-24,3
10013,2022-08-26,1
10013,2022-08-29,1
10013,2022-08-30,2
10013,2022-09-01,3
10013,2022-09-06,1
10013,2022-09-07,1
10013,2022-09-08,2
10013,2022-09-16,1
10013,2022-09-19,1
10013-1207,2019-09-16,1
10013-4650,2017-06-07,1
10013-4727,2018-06-04,6
10014,2016-01-04,1
10014,2016-01-05,1
10014,2016-01-06,2
10014,2016-01-07,4
10014,2016-01-08,2
10014,2016-01-11,1
10014,2016-01-12,4
10014,2016-01-14,6
10014,2016-01-15,2
10014,2016-01-20,2
10014,2016-01-21,2
10014,2016-01-22,1
10014,2016-01-25,1
10014,2016-01-26,3
10014,2016-01-27,7
10014,2016-01-28,5
10014,2016-01-29,3
10014,2016-02-01,2
10014,2016-02-02,5
10014,2016-02-05,2
10014,2016-02-08,7
10014,2016-02-09,2
10014,2016-02-10,3
10014,2016-02-11,3
10014,2016-02-16,7
10014,2016-02-18,1
10014,2016-02-19,4
10014,2016-02-22,1
10014,2016-02-23,3
10014,2016-02-24,1
10014,2016-02-25,3
10014,2016-03-03,3
10014,2016-03-04,3
10014,2016-03-07,4
10014,2016-03-08,3
10014,2016-03-09,11
10014,2016-03-11,6
10014,2016-03-14,2
10014,2016-03-15,2
10014,2016-03-16,3
10014,2016-03-17,2
10014,2016-03-22,3
10014,2016-03-24,1
10014,2016-03-25,1
10014,2016-03-28,1
10014,2016-03-29,5
10014,2016-03-30,2
10014,2016-04-01,3
10014,2016-04-05,3
10014,2016-04-06,4
10014,2016-04-07,3
10014,2016-04-11,3
10014,2016-04-12,2
10014,2016-04-13,10
10014,2016-04-14,2
10014,2016-04-15,1
10014,2016-04-18,3
10014,2016-04-19,1
10014,2016-04-20,1
10014,2016-04-22,3
10014,2016-04-25,1
10014,2016-04-27,6
10014,2016-04-28,2
10014,2016-04-29,2
10014,2016-05-02,2
10014,2016-05-03,3
10014,2016-05-05,1
10014,2016-05-06,3
10014,2016-05-09,8
10014,2016-05-11,1
10014,2016-05-12,1
10014,2016-05-13,1
10014,2016-05-16,1
10014,2016-05-17,1
10014,2016-05-18,2
10014,2016-05-19,1
10014,2016-05-20,2
10014,2016-05-23,3
10014,2016-05-24,3
10014,2016-05-26,3
10014,2016-06-02,4
10014,2016-06-03,4
10014,2016-06-06,1
10014,2016-06-07,2
10014,2016-06-08,1
10014,2016-06-09,3
10014,2016-06-10,1
10014,2016-06-13,6
10014,2016-06-14,1
10014,2016-06-15,1
10014,2016-06-21,1
10014,2016-06-22,4
10014,2016-06-24,2
10014,2016-06-27,2
10014,2016-06-28,1
10014,2016-06-29,6
10014,2016-07-01,3
10014,2016-07-06,3
10014,2016-07-07,2
10014,2016-07-08,1
10014,2016-07-11,1
10014,2016-07-12,13
10014,2016-07-13,4
10014,2016-07-15,1
10014,2016-07-19,2
10014,2016-07-20,2
10014,2016-07-21,6
10014,2016-07-25,3
10014,2016-07-26,1
10014,2016-07-28,1
10014,2016-08-01,1
10014,2016-08-02,1
10014,2016-08-03,3
10014,2016-08-04,3
10014,2016-08-05,2
10014,2016-08-08,1
10014,2016-08-09,5
10014,2016-08-11,3
10014,2016-08-12,1
10014,2016-08-15,1
10014,2016-08-16,4
10014,2016-08-17,2
10014,2016-08-18,2
10014,2016-08-19,1
10014,2016-08-22,1
10014,2016-08-23,2
10014,2016-08-24,1
10014,2016-08-25,2
10014,2016-08-26,1
10014,2016-08-29,1
10014,2016-08-30,2
10014,2016-09-01,1
10014,2016-09-02,3
10014,2016-09-06,4
10014,2016-09-07,2
10014,2016-09-08,1
10014,2016-09-09,7
10014,2016-09-12,4
10014,2016-09-15,3
10014,2016-09-16,1
10014,2016-09-19,1
10014,2016-09-20,1
10014,2016-09-21,3
10014,2016-09-22,1
10014,2016-09-26,3
10014,2016-09-27,1
10014,2016-09-28,6
10014,2016-09-30,1
10014,2016-10-04,1
10014,2016-10-05,4
10014,2016-10-06,1
10014,2016-10-11,4
10014,2016-10-12,5
10014,2016-10-13,1
10014,2016-10-14,3
10014,2016-10-17,2
10014,2016-10-18,10
10014,2016-10-19,2
10014,2016-10-20,3
10014,2016-10-25,2
10014,2016-10-26,3
10014,2016-10-27,2
10014,2016-10-28,2
10014,2016-10-31,2
10014,2016-11-01,2
10014,2016-11-02,2
10014,2016-11-03,4
10014,2016-11-04,5
10014,2016-11-07,3
10014,2016-11-09,3
10014,2016-11-10,3
10014,2016-11-14,8
10014,2016-11-15,5
10014,2016-11-16,3
10014,2016-11-17,6
10014,2016-11-22,2
10014,2016-11-23,2
10014,2016-11-25,1
10014,2016-11-29,1
10014,2016-11-30,1
10014,2016-12-01,1
10014,2016-12-02,6
10014,2016-12-05,4
10014,2016-12-06,2
10014,2016-12-07,1
10014,2016-12-08,3
10014,2016-12-09,2
10014,2016-12-12,1
10014,2016-12-13,3
10014,2016-12-14,2
10014,2016-12-15,7
10014,2016-12-16,2
10014,2016-12-21,1
10014,2016-12-23,2
10014,2016-12-27,4
10014,2016-12-28,2
10014,2016-12-29,1
10014,2016-12-30,2
10014,2017-01-03,2
10014,2017-01-04,2
10014,2017-01-05,5
10014,2017-01-06,4
10014,2017-01-10,1
10014,2017-01-11,1
10014,2017-01-13,4
10014,2017-01-17,3
10014,2017-01-18,9
10014,2017-01-23,2
10014,2017-01-24,1
10014,2017-01-25,3
10014,2017-01-26,3
10014,2017-01-27,2
10014,2017-01-30,3
10014,2017-01-31,1
10014,2017-02-01,2
10014,2017-02-02,2
10014,2017-02-03,1
10014,2017-02-06,2
10014,2017-02-07,2
10014,2017-02-08,3
10014,2017-02-09,1
10014,2017-02-10,2
10014,2017-02-14,6
10014,2017-02-15,5
10014,2017-02-16,3
10014,2017-02-17,1
10014,2017-02-21,3
10014,2017-02-22,4
10014,2017-02-28,1
10014,2017-03-01,1
10014,2017-03-02,3
10014,2017-03-03,2
10014,2017-03-06,3
10014,2017-03-07,4
10014,2017-03-08,2
10014,2017-03-09,3
10014,2017-03-10,1
10014,2017-03-13,1
10014,2017-03-15,7
10014,2017-03-16,5
10014,2017-03-21,3
10014,2017-03-22,1
